Row,data_pnts,event_cnt,key_events_exist,quality_checks
NDARAA948VFH,129114,79,1,n/a
NDARAD774HAZ,141834,109,1,n/a
NDARAE828CML,130415,109,1,n/a
NDARAG340ERT,176782,109,1,n/a
NDARAM873GAC,121614,79,1,n/a
NDARAV519RND,248854,109,1,n/a
NDARAV610EY3,117439,109,1,n/a
NDARBA839HLG,175708,109,1,n/a
NDARBE641DGZ,105639,79,1,n/a
NDARBG574KF4,106364,79,1,n/a
NDARBG831VK4,140372,109,1,n/a
NDARBJ159HXB,130502,80,1,n/a
NDARBM642JFT,182678,109,1,n/a
NDARBU668NTV,119302,79,1,n/a
NDARBU757VJK,158628,109,1,n/a
NDARCD357CZR,202553,79,1,n/a
NDARCH881EFG,137062,109,1,n/a
NDARCK647MU6,143877,109,1,n/a
NDARCL016NHB,124727,109,1,n/a
NDARCL105LUE,0,0,0,
NDARCV944JA6,254777,109,1,n/a
NDARCY178KJP,140190,79,1,n/a
NDARDE294HNX,112615,79,1,n/a
NDARDH934MUV,199619,79,1,n/a
NDARDM385EK2,145539,109,1,n/a
NDARDR296XHN,179584,109,1,n/a
NDARDX561MRY,136611,79,1,n/a
NDARDY150ZP9,118063,109,1,n/a
NDAREC542MH3,167102,109,1,n/a
NDAREK549XUQ,128579,79,1,n/a
NDAREM155HGQ,173003,109,1,n/a
NDAREM887YY8,158963,79,1,n/a
NDAREY512KVX,127927,79,1,n/a
NDARFA402LMW,201138,109,1,n/a
NDARFA815FXE,221136,79,1,n/a
NDARFF644ZGD,149085,109,1,n/a
NDARFG757CEU,172504,109,1,n/a
NDARFV557XAA,188507,79,1,n/a
NDARFV780ABD,167303,109,1,n/a
NDARGA499CKF,222404,79,1,n/a
NDARGB102NWJ,120327,109,1,n/a
NDARGF192VD1,118868,109,1,n/a
NDARGF367KVL,117466,109,1,n/a
NDARGH790CEF,249253,79,1,n/a
NDARGK736HF4,203734,79,1,n/a
NDARGT551AFK,135602,109,1,n/a
NDARGT682ZWN,145686,109,1,n/a
NDARGW404GJL,116013,109,1,n/a
NDARGX173AC3,143652,109,1,n/a
NDARHC462NGR,172777,79,1,n/a
NDARHD507TEF,154327,109,1,n/a
NDARHF150FDY,188578,109,1,n/a
NDARHF351AA6,187335,79,1,n/a
NDARHG321LLD,150390,79,1,n/a
NDARHM413HVA,132502,109,1,n/a
NDARHR372GJ7,127941,109,1,n/a
