onset	duration	sample	value	event_code	user_answer	correct_answer	target_count
0	n/a	0	break cnt	break cnt	n/a	n/a	8
27.948	n/a	13974	seqLearning_start	91	n/a	n/a	8
34.24	n/a	17120	learningBlock_1	31	n/a	n/a	8
34.266	n/a	17133	dot_no1_ON	11	n/a	n/a	8
34.856	n/a	17428	dot_no1_OFF	21	n/a	n/a	8
36.174	n/a	18087	dot_no6_ON	16	n/a	n/a	8
36.754	n/a	18377	dot_no6_OFF	26	n/a	n/a	8
38.074	n/a	19037	dot_no4_ON	14	n/a	n/a	8
38.654	n/a	19327	dot_no4_OFF	24	n/a	n/a	8
39.974	n/a	19987	dot_no2_ON	12	n/a	n/a	8
40.564	n/a	20282	dot_no2_OFF	22	n/a	n/a	8
41.884	n/a	20942	dot_no7_ON	17	n/a	n/a	8
42.464	n/a	21232	dot_no7_OFF	27	n/a	n/a	8
43.784	n/a	21892	dot_no3_ON	13	n/a	n/a	8
44.364	n/a	22182	dot_no3_OFF	23	n/a	n/a	8
45.686	n/a	22843	dot_no8_ON	18	n/a	n/a	8
46.274	n/a	23137	dot_no8_OFF	28	n/a	n/a	8
47.594	n/a	23797	dot_no5_ON	15	n/a	n/a	8
48.174	n/a	24087	dot_no5_OFF	25	n/a	n/a	8
49.494	n/a	24747	dot_no2_ON	12	n/a	n/a	8
50.074	n/a	25037	dot_no2_OFF	22	n/a	n/a	8
51.394	n/a	25697	dot_no7_ON	17	n/a	n/a	8
51.974	n/a	25987	dot_no7_OFF	27	2-6-3-5-1-7-4-8-7-1	1-6-4-2-7-3-8-5-2-7	8
97.396	n/a	48698	learningBlock_2	32	n/a	n/a	8
97.404	n/a	48702	dot_no1_ON	11	n/a	n/a	8
97.984	n/a	48992	dot_no1_OFF	21	n/a	n/a	8
99.304	n/a	49652	dot_no6_ON	16	n/a	n/a	8
99.884	n/a	49942	dot_no6_OFF	26	n/a	n/a	8
101.204	n/a	50602	dot_no4_ON	14	n/a	n/a	8
101.784	n/a	50892	dot_no4_OFF	24	n/a	n/a	8
103.104	n/a	51552	dot_no2_ON	12	n/a	n/a	8
103.684	n/a	51842	dot_no2_OFF	22	n/a	n/a	8
105.004	n/a	52502	dot_no7_ON	17	n/a	n/a	8
105.584	n/a	52792	dot_no7_OFF	27	n/a	n/a	8
106.904	n/a	53452	dot_no3_ON	13	n/a	n/a	8
107.484	n/a	53742	dot_no3_OFF	23	n/a	n/a	8
108.804	n/a	54402	dot_no8_ON	18	n/a	n/a	8
109.384	n/a	54692	dot_no8_OFF	28	n/a	n/a	8
110.704	n/a	55352	dot_no5_ON	15	n/a	n/a	8
111.284	n/a	55642	dot_no5_OFF	25	n/a	n/a	8
112.604	n/a	56302	dot_no2_ON	12	n/a	n/a	8
113.194	n/a	56597	dot_no2_OFF	22	n/a	n/a	8
114.514	n/a	57257	dot_no7_ON	17	n/a	n/a	8
115.094	n/a	57547	dot_no7_OFF	27	1-6-4-2-7-3-5-8-4-7	1-6-4-2-7-3-8-5-2-7	8
136.816	n/a	68408	learningBlock_3	33	n/a	n/a	8
136.822	n/a	68411	dot_no1_ON	11	n/a	n/a	8
137.402	n/a	68701	dot_no1_OFF	21	n/a	n/a	8
138.722	n/a	69361	dot_no6_ON	16	n/a	n/a	8
139.302	n/a	69651	dot_no6_OFF	26	n/a	n/a	8
140.622	n/a	70311	dot_no4_ON	14	n/a	n/a	8
141.202	n/a	70601	dot_no4_OFF	24	n/a	n/a	8
142.522	n/a	71261	dot_no2_ON	12	n/a	n/a	8
143.112	n/a	71556	dot_no2_OFF	22	n/a	n/a	8
144.432	n/a	72216	dot_no7_ON	17	n/a	n/a	8
145.012	n/a	72506	dot_no7_OFF	27	n/a	n/a	8
146.332	n/a	73166	dot_no3_ON	13	n/a	n/a	8
146.912	n/a	73456	dot_no3_OFF	23	n/a	n/a	8
148.232	n/a	74116	dot_no8_ON	18	n/a	n/a	8
148.812	n/a	74406	dot_no8_OFF	28	n/a	n/a	8
150.132	n/a	75066	dot_no5_ON	15	n/a	n/a	8
150.712	n/a	75356	dot_no5_OFF	25	n/a	n/a	8
152.032	n/a	76016	dot_no2_ON	12	n/a	n/a	8
152.612	n/a	76306	dot_no2_OFF	22	n/a	n/a	8
153.932	n/a	76966	dot_no7_ON	17	n/a	n/a	8
154.522	n/a	77261	dot_no7_OFF	27	1-6-4-2-7-3-2-7-2-7	1-6-4-2-7-3-8-5-2-7	8
173.526	n/a	86763	learningBlock_4	34	n/a	n/a	8
