onset	duration	sample	value	event_code
0	n/a	0	9999	9999
4.332	n/a	2166	video_start	83
174.882	n/a	87441	video_stop	103
175.454	n/a	87727	break cnt	break cnt
272.298	n/a	136149	contrastChangeB3_start	96
282.53	n/a	141265	contrastTrial_start	5
286.934	n/a	143467	stim_ON	8
288.282	n/a	144141	dot_no2_ON	12
289.36	n/a	144680	contrastTrial_start	5
295.372	n/a	147686	stim_ON	8
296.802	n/a	148401	dot_no2_ON	12
297.772	n/a	148886	contrastTrial_start	5
302.172	n/a	151086	right_target	9
303.672	n/a	151836	dot_no2_ON	12
304.572	n/a	152286	contrastTrial_start	5
308.974	n/a	154487	stim_ON	8
310.092	n/a	155046	dot_no2_ON	12
311.372	n/a	155686	contrastTrial_start	5
317.372	n/a	158686	right_target	9
319.772	n/a	159886	contrastTrial_start	5
322.022	n/a	161011	dot_no3_ON	13
322.062	n/a	161031	dot_no3_ON	13
325.772	n/a	162886	right_target	9
327.432	n/a	163716	dot_no3_ON	13
328.172	n/a	164086	contrastTrial_start	5
330.972	n/a	165486	right_target	9
332.262	n/a	166131	dot_no3_ON	13
333.374	n/a	166687	contrastTrial_start	5
337.774	n/a	168887	stim_ON	8
