onset	duration	sample	value	event_code	user_answer	correct_answer	target_count
0	n/a	0	break cnt	break cnt	n/a	n/a	8
25.498	n/a	12749	seqLearning_start	91	n/a	n/a	8
31.762	n/a	15881	learningBlock_1	31	n/a	n/a	8
31.794	n/a	15897	dot_no1_ON	11	n/a	n/a	8
32.382	n/a	16191	dot_no1_OFF	21	n/a	n/a	8
33.702	n/a	16851	dot_no6_ON	16	n/a	n/a	8
34.282	n/a	17141	dot_no6_OFF	26	n/a	n/a	8
35.602	n/a	17801	dot_no4_ON	14	n/a	n/a	8
36.182	n/a	18091	dot_no4_OFF	24	n/a	n/a	8
37.502	n/a	18751	dot_no2_ON	12	n/a	n/a	8
38.082	n/a	19041	dot_no2_OFF	22	n/a	n/a	8
39.402	n/a	19701	dot_no7_ON	17	n/a	n/a	8
39.982	n/a	19991	dot_no7_OFF	27	n/a	n/a	8
41.302	n/a	20651	dot_no3_ON	13	n/a	n/a	8
41.882	n/a	20941	dot_no3_OFF	23	n/a	n/a	8
43.202	n/a	21601	dot_no8_ON	18	n/a	n/a	8
43.782	n/a	21891	dot_no8_OFF	28	n/a	n/a	8
45.102	n/a	22551	dot_no5_ON	15	n/a	n/a	8
45.682	n/a	22841	dot_no5_OFF	25	n/a	n/a	8
47.002	n/a	23501	dot_no2_ON	12	n/a	n/a	8
47.582	n/a	23791	dot_no2_OFF	22	n/a	n/a	8
48.902	n/a	24451	dot_no7_ON	17	n/a	n/a	8
49.482	n/a	24741	dot_no7_OFF	27	1-6-8-4-2-3-7-5-4-7	1-6-4-2-7-3-8-5-2-7	8
96.386	n/a	48193	learningBlock_2	32	n/a	n/a	8
96.394	n/a	48197	dot_no1_ON	11	n/a	n/a	8
96.974	n/a	48487	dot_no1_OFF	21	n/a	n/a	8
98.294	n/a	49147	dot_no6_ON	16	n/a	n/a	8
98.874	n/a	49437	dot_no6_OFF	26	n/a	n/a	8
100.194	n/a	50097	dot_no4_ON	14	n/a	n/a	8
100.774	n/a	50387	dot_no4_OFF	24	n/a	n/a	8
102.094	n/a	51047	dot_no2_ON	12	n/a	n/a	8
102.674	n/a	51337	dot_no2_OFF	22	n/a	n/a	8
104.004	n/a	52002	dot_no7_ON	17	n/a	n/a	8
104.594	n/a	52297	dot_no7_OFF	27	n/a	n/a	8
105.914	n/a	52957	dot_no3_ON	13	n/a	n/a	8
106.494	n/a	53247	dot_no3_OFF	23	n/a	n/a	8
107.814	n/a	53907	dot_no8_ON	18	n/a	n/a	8
108.394	n/a	54197	dot_no8_OFF	28	n/a	n/a	8
109.714	n/a	54857	dot_no5_ON	15	n/a	n/a	8
110.294	n/a	55147	dot_no5_OFF	25	n/a	n/a	8
111.614	n/a	55807	dot_no2_ON	12	n/a	n/a	8
112.194	n/a	56097	dot_no2_OFF	22	n/a	n/a	8
113.514	n/a	56757	dot_no7_ON	17	n/a	n/a	8
