onset	duration	sample	value	event_code
0	n/a	0	resting_start	90
137.538	n/a	68769	resting_start	90
178.982	n/a	89491	instructed_toOpenEyes	20
198.982	n/a	99491	instructed_toCloseEyes	30
238.982	n/a	119491	instructed_toOpenEyes	20
258.982	n/a	129491	instructed_toCloseEyes	30
298.974	n/a	149487	instructed_toOpenEyes	20
318.974	n/a	159487	instructed_toCloseEyes	30
358.974	n/a	179487	instructed_toOpenEyes	20
378.974	n/a	189487	instructed_toCloseEyes	30
418.976	n/a	209488	instructed_toOpenEyes	20
438.976	n/a	219488	instructed_toCloseEyes	30
478.978	n/a	239489	instructed_toOpenEyes	20
483.517	n/a	241758.5	boundary	boundary
