onset	duration	sample	value	event_code
0	n/a	0	9999	9999
4.342	n/a	2171	video_start	82
167.332	n/a	83666	video_stop	102
168.026	n/a	84013	break cnt	break cnt
199.066	n/a	99533	9999	9999
