onset	duration	sample	value	event_code
0	n/a	0	9999	9999
1.028	n/a	514	video_start	82
164.014	n/a	82007	video_stop	102
164.546	n/a	82273	break cnt	break cnt
165.5	n/a	82750	9999	9999
