Row,data_pnts,event_cnt,key_events_exist,quality_checks
NDARAA948VFH,82966,15,1,n/a
NDARAD774HAZ,123812,22,1,n/a
NDARAE828CML,80119,51,1,n/a
NDARAG340ERT,79867,20,1,n/a
NDARAM873GAC,NaN,NaN,0,n/a
NDARAV519RND,88300,16,1,n/a
NDARAV610EY3,NaN,NaN,0,n/a
NDARBA839HLG,78744,43,1,n/a
NDARBE641DGZ,85867,11,1,n/a
NDARBG574KF4,80267,15,1,n/a
NDARBG831VK4,87118,22,1,n/a
NDARBJ159HXB,102152,25,1,n/a
NDARBM642JFT,108977,33,1,n/a
NDARBU668NTV,NaN,NaN,0,n/a
NDARBU757VJK,NaN,NaN,0,n/a
NDARCD357CZR,NaN,NaN,0,n/a
NDARCH881EFG,NaN,NaN,0,n/a
NDARCK647MU6,NaN,NaN,0,n/a
NDARCL016NHB,85926,24,1,n/a
NDARCL105LUE,184528,28,1,n/a
NDARCV944JA6,81392,18,1,n/a
NDARCY178KJP,84519,14,1,n/a
NDARDE294HNX,NaN,NaN,0,n/a
NDARDH934MUV,80218,15,1,n/a
NDARDM385EK2,81070,30,1,n/a
NDARDR296XHN,NaN,NaN,0,n/a
NDARDX561MRY,81164,19,1,n/a
NDARDY150ZP9,82566,27,1,n/a
NDAREC542MH3,117652,24,1,n/a
NDAREK549XUQ,114277,23,1,n/a
NDAREM155HGQ,NaN,NaN,0,n/a
NDAREM887YY8,87292,12,1,n/a
NDAREY512KVX,108476,18,1,n/a
NDARFA402LMW,NaN,NaN,0,n/a
NDARFA815FXE,82317,22,1,n/a
NDARFF644ZGD,80391,30,1,n/a
NDARFG757CEU,110177,31,1,n/a
NDARFV557XAA,94714,10,1,n/a
NDARFV780ABD,86976,22,1,n/a
NDARGA499CKF,119202,12,1,n/a
NDARGB102NWJ,116251,34,1,n/a
NDARGF192VD1,NaN,NaN,0,n/a
NDARGF367KVL,NaN,NaN,0,n/a
NDARGH790CEF,113014,9,1,n/a
NDARGK736HF4,122713,8,1,n/a
NDARGT551AFK,88126,22,1,n/a
NDARGT682ZWN,87166,24,1,n/a
NDARGW404GJL,78266,34,1,n/a
NDARGX173AC3,NaN,NaN,0,n/a
NDARHC462NGR,153077,18,1,n/a
NDARHD507TEF,101026,20,1,n/a
NDARHF150FDY,NaN,NaN,0,n/a
NDARHF351AA6,NaN,NaN,0,n/a
NDARHG321LLD,93466,9,1,n/a
NDARHM413HVA,84451,27,1,n/a
NDARHR372GJ7,77520,35,1,n/a
NDARHR763RB4,NaN,NaN,0,n/a
NDARJB355YHK,NaN,NaN,0,n/a
NDARJF027UGB,NaN,NaN,0,n/a
NDARJG477THE,119713,9,1,n/a
NDARJH513HZX,86025,33,1,n/a
NDARJJ343TR0,136453,26,1,n/a
NDARJP444DZM,NaN,NaN,0,n/a
NDARJT556KAM,82771,16,1,n/a
NDARJW373UE3,77568,42,1,n/a
NDARJY141RFE,NaN,NaN,0,n/a
NDARJY747PRJ,NaN,NaN,0,n/a
NDARJZ274PRQ,85218,15,1,n/a
NDARJZ526HN3,NaN,NaN,0,n/a
NDARKA085YRG,79291,13,1,n/a
NDARKM941XLL,NaN,NaN,0,n/a
NDARKP815KPZ,99317,12,1,n/a
NDARKT811ATJ,90650,15,1,n/a
NDARKU198KFL,84575,16,1,n/a
NDARKU616UBL,NaN,NaN,0,n/a
NDARKX701BJ4,NaN,NaN,0,n/a
NDARLF142AF5,79418,15,1,n/a
NDARLJ654TZ0,86966,28,1,n/a
NDARLK963HXP,NaN,NaN,0,n/a
NDARLL914UW4,81171,15,1,n/a
NDARLN778RYN,NaN,NaN,0,n/a
NDARLR030EW6,NaN,NaN,0,n/a
NDARLX836EHJ,NaN,NaN,0,n/a
NDARMC760NEC,NaN,NaN,0,n/a
NDARML024FF2,NaN,NaN,0,n/a
NDARMM005DLK,95142,36,1,n/a
NDARMM137PT6,82294,31,1,n/a
NDARMM951YEH,82816,20,1,n/a
NDARMN376BMF,NaN,NaN,0,n/a
NDARMR039JV5,NaN,NaN,0,n/a
NDARMU161LHN,119578,16,1,n/a
NDARMZ687XRR,92851,45,1,n/a
NDARNA768ZAK,NaN,NaN,0,n/a
NDARNK329VC3,81816,15,1,n/a
NDARNK768THB,77993,32,1,n/a
NDARNM783ZVV,121000,22,1,n/a
NDARPA827UBJ,NaN,NaN,0,n/a
NDARPE056ACA,90690,31,1,n/a
NDARPV145KGL,91876,17,1,n/a
NDARPW786GC4,NaN,NaN,0,n/a
NDARRC190NKB,87092,14,1,n/a
NDARRG499ZWN,78267,24,1,n/a
NDARRK882CLT,79170,22,1,n/a
NDARRM586XYL,80625,36,1,n/a
NDARRW940BL6,80290,27,1,n/a
NDARRX443NVT,NaN,NaN,0,n/a
NDARRX819BZ0,82169,19,1,n/a
NDARTB883GUN,82816,31,1,n/a
NDARTC802PGL,NaN,NaN,0,n/a
NDARTE424BUF,82066,13,1,n/a
NDARTH473LF8,88741,25,1,n/a
NDARTK691PJJ,102545,11,1,n/a
NDARTK950DY5,NaN,NaN,0,n/a
NDARTP795WU2,NaN,NaN,0,n/a
NDARTW850GHU,NaN,NaN,0,n/a
NDARUF152ARR,111642,22,1,n/a
NDARUG323DM3,112240,10,1,n/a
NDARUJ779NM0,105216,23,1,n/a
NDARUM791WPF,78316,42,1,n/a
NDARUX886JLM,NaN,NaN,0,n/a
NDARUY811CYU,80768,18,1,n/a
NDARVG597HNL,85026,13,1,n/a
NDARVJ685ZW5,248129,12,1,n/a
NDARVT488RXJ,79643,46,1,n/a
NDARVY054WEA,86714,11,1,n/a
NDARWA351ZE2,117531,13,1,n/a
NDARWA544RDT,91216,13,1,n/a
NDARWH778CPD,78675,32,1,n/a
NDARWV625CRP,NaN,NaN,0,n/a
NDARXD944ZXV,77946,28,1,n/a
NDARXG108HK2,80644,8,1,n/a
NDARXG571WPL,79743,22,1,n/a
NDARXR637JER,NaN,NaN,0,n/a
NDARXT325FV6,NaN,NaN,0,n/a
NDARXT822TAA,93320,24,1,n/a
NDARXU018RGY,79517,15,1,n/a
NDARXU902BRT,78441,31,1,n/a
NDARXV445NYZ,NaN,NaN,0,n/a
NDARXY240WJC,83390,31,1,n/a
NDARYD071TYL,113777,31,1,n/a
NDARYF368WEA,80646,38,1,n/a
NDARYF728BEP,115276,28,1,n/a
NDARYT155NHX,NaN,NaN,0,n/a
NDARZE831DKC,84675,14,1,n/a
NDARZE850WXD,NaN,NaN,0,n/a
NDARZJ603JM0,85688,18,1,n/a
NDARZR412TBP,NaN,NaN,0,n/a
NDARZU822WN3,85239,16,1,n/a
NDARAC853DTE,79042,27,1,n/a
NDARDC389TLD,NaN,NaN,0,n/a
NDARDJ947WXC,NaN,NaN,0,n/a
NDAREK801BPB,NaN,NaN,0,n/a
NDARFB908HVX,NaN,NaN,0,n/a
NDARJB027GMR,NaN,NaN,0,n/a
NDARJV377HG4,111866,38,1,n/a
NDARLJ886BFK,NaN,NaN,0,n/a
NDARVP135ZGE,NaN,NaN,0,n/a
NDARAP782TVC,NaN,NaN,0,n/a
NDARCL895UV8,NaN,NaN,0,n/a
NDARCU118LMX,NaN,NaN,0,n/a
NDARCU865PBV,NaN,NaN,0,n/a
NDARCW611MK5,NaN,NaN,0,n/a
NDARDF373ZDW,NaN,NaN,0,n/a
NDAREF389RY2,301096,19,1,n/a
NDARGL359WZA,NaN,NaN,0,n/a
NDARJG821GH3,NaN,NaN,0,n/a
NDARJM618NZH,NaN,NaN,0,n/a
NDARMJ849UKD,NaN,NaN,0,n/a
NDARMV718DYL,NaN,NaN,0,n/a
NDARNP370WGP,NaN,NaN,0,n/a
NDARNT541VT2,253978,27,1,n/a
NDARNU497GTX,NaN,NaN,0,n/a
NDARRA767WB7,221563,15,1,n/a
NDARRL685WB7,NaN,NaN,0,n/a
NDARRY715CY4,NaN,NaN,0,n/a
NDARTF566PYH,NaN,NaN,0,n/a
NDARTK878GZK,99024,26,1,n/a
NDARUX284GGB,NaN,NaN,0,n/a
NDARWD655AAA,NaN,NaN,0,n/a
NDARWP634RZL,NaN,NaN,0,n/a
NDARWZ024UYK,318898,22,1,n/a
NDARXB889WUB,NaN,NaN,0,n/a
NDARYB432MB5,208393,29,1,n/a
NDARYV120ZLG,NaN,NaN,0,n/a
NDARTK834FT9,NaN,NaN,0,n/a
