Row,data_pnts,event_cnt,key_events_exist,quality_checks
NDARAA948VFH,86120,4,1,n/a
NDARAD774HAZ,86054,4,1,n/a
NDARAE828CML,86053,4,1,n/a
NDARAG340ERT,86087,4,1,n/a
NDARAM873GAC,86046,4,1,n/a
NDARAV519RND,87802,4,1,n/a
NDARAV610EY3,86051,4,1,n/a
NDARBA839HLG,86063,4,1,n/a
NDARBE641DGZ,86070,4,1,n/a
NDARBG574KF4,86041,4,1,n/a
NDARBG831VK4,86041,4,1,n/a
NDARBJ159HXB,86702,4,1,n/a
NDARBM642JFT,87521,4,1,n/a
NDARBU668NTV,87782,4,1,n/a
NDARBU757VJK,NaN,NaN,0,n/a
NDARCD357CZR,87808,4,1,n/a
NDARCH881EFG,86063,4,1,n/a
NDARCK647MU6,87535,4,1,n/a
NDARCL016NHB,87786,4,1,n/a
NDARCL105LUE,86048,4,1,n/a
NDARCV944JA6,86045,4,1,n/a
NDARCY178KJP,86098,4,1,n/a
NDARDE294HNX,NaN,NaN,0,n/a
NDARDH934MUV,86038,4,1,n/a
NDARDM385EK2,86046,4,1,n/a
NDARDR296XHN,86110,4,1,n/a
NDARDX561MRY,86700,4,1,n/a
NDARDY150ZP9,86053,4,1,n/a
NDAREC542MH3,86724,4,1,n/a
NDAREK549XUQ,87786,4,1,n/a
NDAREM155HGQ,87717,4,1,n/a
NDAREM887YY8,86046,4,1,n/a
NDAREY512KVX,109656,5,1,n/a
NDARFA402LMW,86047,4,1,n/a
NDARFA815FXE,86117,4,1,n/a
NDARFF644ZGD,86030,4,1,n/a
NDARFG757CEU,101792,5,1,n/a
NDARFV557XAA,86050,4,1,n/a
NDARFV780ABD,86734,4,1,n/a
NDARGA499CKF,87797,4,1,n/a
NDARGB102NWJ,87718,4,1,n/a
NDARGF192VD1,86068,4,1,n/a
NDARGF367KVL,86114,4,1,n/a
NDARGH790CEF,86078,4,1,n/a
NDARGK736HF4,86057,4,1,n/a
NDARGT551AFK,87773,4,1,n/a
NDARGT682ZWN,86047,4,1,n/a
NDARGW404GJL,86092,4,1,n/a
NDARGX173AC3,86774,4,1,n/a
NDARHC462NGR,105699,5,1,n/a
NDARHD507TEF,168888,29,1,n/a
NDARHF150FDY,87727,4,1,n/a
NDARHF351AA6,167509,5,1,n/a
NDARHG321LLD,86045,4,1,n/a
NDARHM413HVA,87499,4,1,n/a
NDARHR372GJ7,86075,4,1,n/a
NDARHR763RB4,466835,5,1,n/a
NDARJB355YHK,86122,4,1,n/a
NDARJF027UGB,87796,4,1,n/a
NDARJG477THE,86059,4,1,n/a
NDARJH513HZX,87724,4,1,n/a
NDARJJ343TR0,87476,4,1,n/a
NDARJP444DZM,86109,4,1,n/a
NDARJT556KAM,86088,4,1,n/a
NDARJW373UE3,NaN,NaN,0,n/a
NDARJY141RFE,86044,4,1,n/a
NDARJY747PRJ,87493,4,1,n/a
NDARJZ274PRQ,86052,4,1,n/a
NDARJZ526HN3,86047,4,1,n/a
NDARKA085YRG,86105,4,1,n/a
NDARKM941XLL,87729,4,1,n/a
NDARKP815KPZ,86100,4,1,n/a
NDARKT811ATJ,87725,4,1,n/a
NDARKU198KFL,87721,4,1,n/a
NDARKU616UBL,86048,4,1,n/a
NDARKX701BJ4,NaN,NaN,0,n/a
NDARLF142AF5,86056,4,1,n/a
NDARLJ654TZ0,86072,4,1,n/a
NDARLK963HXP,86091,4,1,n/a
NDARLL914UW4,86046,4,1,n/a
NDARLN778RYN,86066,4,1,n/a
NDARLR030EW6,86622,4,1,n/a
NDARLX836EHJ,86060,4,1,n/a
NDARMC760NEC,86044,4,1,n/a
NDARML024FF2,86057,4,1,n/a
NDARMM005DLK,86063,4,1,n/a
NDARMM137PT6,86058,4,1,n/a
NDARMM951YEH,86113,4,1,n/a
NDARMN376BMF,104488,5,1,n/a
NDARMR039JV5,86548,4,1,n/a
