Row,data_pnts,event_cnt,key_events_exist,quality_checks
NDARAA948VFH,102812,3,1,n/a
NDARAD774HAZ,102326,3,1,n/a
NDARAE828CML,102319,3,1,n/a
NDARAG340ERT,102356,3,1,n/a
NDARAM873GAC,102313,3,1,n/a
NDARAV519RND,104031,3,1,n/a
NDARAV610EY3,102305,3,1,n/a
NDARBA839HLG,102317,3,1,n/a
NDARBE641DGZ,102355,3,1,n/a
NDARBG574KF4,102838,3,1,n/a
NDARBG831VK4,102342,3,1,n/a
NDARBJ159HXB,104060,3,1,n/a
NDARBM642JFT,104002,3,1,n/a
NDARBU668NTV,102980,3,1,n/a
NDARBU757VJK,104003,3,1,n/a
NDARCD357CZR,102987,3,1,n/a
NDARCH881EFG,102323,3,1,n/a
NDARCK647MU6,103534,3,1,n/a
NDARCL016NHB,103498,3,1,n/a
NDARCL105LUE,102334,3,1,n/a
NDARCV944JA6,102798,3,1,n/a
NDARCY178KJP,102368,3,1,n/a
NDARDE294HNX,NaN,NaN,0,n/a
NDARDH934MUV,102280,3,1,n/a
NDARDM385EK2,102352,3,1,n/a
NDARDR296XHN,102319,3,1,n/a
NDARDX561MRY,NaN,NaN,0,n/a
NDARDY150ZP9,102366,3,1,n/a
NDAREC542MH3,103851,3,1,n/a
NDAREK549XUQ,103986,3,1,n/a
NDAREM155HGQ,102998,3,1,n/a
NDAREM887YY8,102347,3,1,n/a
NDAREY512KVX,104019,3,1,n/a
NDARFA402LMW,102307,3,1,n/a
NDARFA815FXE,102306,3,1,n/a
NDARFF644ZGD,102340,3,1,n/a
NDARFG757CEU,103993,3,1,n/a
NDARFV557XAA,102312,3,1,n/a
NDARFV780ABD,103999,3,1,n/a
NDARGA499CKF,103750,3,1,n/a
NDARGB102NWJ,103761,3,1,n/a
NDARGF192VD1,102306,3,1,n/a
NDARGF367KVL,102312,3,1,n/a
NDARGH790CEF,NaN,NaN,0,n/a
NDARGK736HF4,102318,3,1,n/a
NDARGT551AFK,104023,3,1,n/a
NDARGT682ZWN,102303,3,1,n/a
NDARGW404GJL,102287,3,1,n/a
NDARGX173AC3,103990,3,1,n/a
NDARHC462NGR,104012,3,1,n/a
NDARHD507TEF,104045,3,1,n/a
NDARHF150FDY,104047,3,1,n/a
NDARHF351AA6,102302,3,1,n/a
NDARHG321LLD,102342,3,1,n/a
NDARHM413HVA,103770,3,1,n/a
NDARHR372GJ7,102368,3,1,n/a
NDARHR763RB4,NaN,NaN,0,n/a
NDARJB355YHK,102371,3,1,n/a
NDARJF027UGB,103725,3,1,n/a
NDARJG477THE,102349,3,1,n/a
NDARJH513HZX,104003,3,1,n/a
NDARJJ343TR0,104051,3,1,n/a
NDARJP444DZM,97425,2,0,n/a
NDARJT556KAM,102361,3,1,n/a
NDARJW373UE3,NaN,NaN,0,n/a
NDARJY141RFE,102332,3,1,n/a
NDARJY747PRJ,103474,3,1,n/a
NDARJZ274PRQ,102315,3,1,n/a
NDARJZ526HN3,102301,3,1,n/a
NDARKA085YRG,NaN,NaN,0,n/a
NDARKM941XLL,104003,3,1,n/a
NDARKP815KPZ,102318,3,1,n/a
NDARKT811ATJ,104051,3,1,n/a
NDARKU198KFL,102988,3,1,n/a
NDARKU616UBL,102302,3,1,n/a
NDARKX701BJ4,NaN,NaN,0,n/a
NDARLF142AF5,102316,3,1,n/a
NDARLJ654TZ0,NaN,NaN,0,n/a
