onset	duration	sample	value	event_code	user_answer	correct_answer	target_count
0	n/a	0	break cnt	break cnt	n/a	n/a	8
28.726	n/a	14363	seqLearning_start	91	n/a	n/a	8
38.04	n/a	19020	learningBlock_1	31	n/a	n/a	8
38.058	n/a	19029	dot_no1_ON	11	n/a	n/a	8
38.646	n/a	19323	dot_no1_OFF	21	n/a	n/a	8
39.966	n/a	19983	dot_no6_ON	16	n/a	n/a	8
40.556	n/a	20278	dot_no6_OFF	26	n/a	n/a	8
41.878	n/a	20939	dot_no4_ON	14	n/a	n/a	8
42.466	n/a	21233	dot_no4_OFF	24	n/a	n/a	8
43.786	n/a	21893	dot_no2_ON	12	n/a	n/a	8
44.376	n/a	22188	dot_no2_OFF	22	n/a	n/a	8
45.698	n/a	22849	dot_no7_ON	17	n/a	n/a	8
46.286	n/a	23143	dot_no7_OFF	27	n/a	n/a	8
47.606	n/a	23803	dot_no3_ON	13	n/a	n/a	8
48.196	n/a	24098	dot_no3_OFF	23	n/a	n/a	8
49.516	n/a	24758	dot_no8_ON	18	n/a	n/a	8
50.106	n/a	25053	dot_no8_OFF	28	n/a	n/a	8
51.426	n/a	25713	dot_no5_ON	15	n/a	n/a	8
52.016	n/a	26008	dot_no5_OFF	25	n/a	n/a	8
53.338	n/a	26669	dot_no2_ON	12	n/a	n/a	8
53.926	n/a	26963	dot_no2_OFF	22	n/a	n/a	8
55.246	n/a	27623	dot_no7_ON	17	n/a	n/a	8
55.836	n/a	27918	dot_no7_OFF	27	1-6-8-4-4-8-3-2-7-5	1-6-4-2-7-3-8-5-2-7	8
102.526	n/a	51263	learningBlock_2	32	n/a	n/a	8
102.538	n/a	51269	dot_no1_ON	11	n/a	n/a	8
103.126	n/a	51563	dot_no1_OFF	21	n/a	n/a	8
104.446	n/a	52223	dot_no6_ON	16	n/a	n/a	8
105.036	n/a	52518	dot_no6_OFF	26	n/a	n/a	8
106.358	n/a	53179	dot_no4_ON	14	n/a	n/a	8
106.946	n/a	53473	dot_no4_OFF	24	n/a	n/a	8
108.268	n/a	54134	dot_no2_ON	12	n/a	n/a	8
108.856	n/a	54428	dot_no2_OFF	22	n/a	n/a	8
110.178	n/a	55089	dot_no7_ON	17	n/a	n/a	8
110.766	n/a	55383	dot_no7_OFF	27	n/a	n/a	8
112.086	n/a	56043	dot_no3_ON	13	n/a	n/a	8
112.676	n/a	56338	dot_no3_OFF	23	n/a	n/a	8
113.998	n/a	56999	dot_no8_ON	18	n/a	n/a	8
114.586	n/a	57293	dot_no8_OFF	28	n/a	n/a	8
115.908	n/a	57954	dot_no5_ON	15	n/a	n/a	8
116.496	n/a	58248	dot_no5_OFF	25	n/a	n/a	8
117.818	n/a	58909	dot_no2_ON	12	n/a	n/a	8
118.406	n/a	59203	dot_no2_OFF	22	n/a	n/a	8
119.726	n/a	59863	dot_no7_ON	17	n/a	n/a	8
120.316	n/a	60158	dot_no7_OFF	27	1-6-4-2-7-3-8-5-8-7	1-6-4-2-7-3-8-5-2-7	8
140.314	n/a	70157	learningBlock_3	33	n/a	n/a	8
140.328	n/a	70164	dot_no1_ON	11	n/a	n/a	8
140.916	n/a	70458	dot_no1_OFF	21	n/a	n/a	8
142.238	n/a	71119	dot_no6_ON	16	n/a	n/a	8
142.826	n/a	71413	dot_no6_OFF	26	n/a	n/a	8
144.148	n/a	72074	dot_no4_ON	14	n/a	n/a	8
144.736	n/a	72368	dot_no4_OFF	24	n/a	n/a	8
146.058	n/a	73029	dot_no2_ON	12	n/a	n/a	8
146.646	n/a	73323	dot_no2_OFF	22	n/a	n/a	8
147.968	n/a	73984	dot_no7_ON	17	n/a	n/a	8
148.556	n/a	74278	dot_no7_OFF	27	n/a	n/a	8
149.878	n/a	74939	dot_no3_ON	13	n/a	n/a	8
150.466	n/a	75233	dot_no3_OFF	23	n/a	n/a	8
151.788	n/a	75894	dot_no8_ON	18	n/a	n/a	8
152.376	n/a	76188	dot_no8_OFF	28	n/a	n/a	8
