onset	duration	sample	value	event_code
0	n/a	0	9999	9999
4.306	n/a	2153	video_start	83
174.856	n/a	87428	video_stop	103
175.412	n/a	87706	break cnt	break cnt
203.582	n/a	101791	9999	9999
