onset	duration	sample	value	event_code
0	n/a	0	9999	9999
2.026	n/a	1013	video_start	83
172.58	n/a	86290	video_stop	103
173.218	n/a	86609	break cnt	break cnt
268.706	n/a	134353	9999	9999
