onset	duration	sample	value	event_code
0	n/a	0	9999	9999
1.83	n/a	915	video_start	82
164.824	n/a	82412	video_stop	102
165.352	n/a	82676	break cnt	break cnt
251.314	n/a	125657	contrastChangeB2_start	95
257.09	n/a	128545	contrastTrial_start	5
258.43	n/a	129215	dot_no2_ON	12
259.89	n/a	129945	stim_ON	8
262.29	n/a	131145	contrastTrial_start	5
265.09	n/a	132545	stim_ON	8
265.84	n/a	132920	dot_no3_ON	13
267.49	n/a	133745	contrastTrial_start	5
268.85	n/a	134425	dot_no2_ON	12
271.49	n/a	135745	dot_no2_ON	12
271.89	n/a	135945	stim_ON	8
274.29	n/a	137145	contrastTrial_start	5
275.78	n/a	137890	dot_no3_ON	13
277.09	n/a	138545	right_target	9
279.49	n/a	139745	contrastTrial_start	5
281.64	n/a	140820	dot_no2_ON	12
285.488	n/a	142744	stim_ON	8
287.89	n/a	143945	contrastTrial_start	5
289.36	n/a	144680	dot_no3_ON	13
293.218	n/a	146609	dot_no2_ON	12
293.888	n/a	146944	right_target	9
296.288	n/a	148144	contrastTrial_start	5
